n_trial,elapsed_time,loss,planner,avg_runs,t_avg_run_time,t_avg_plan_time,t_avg_dist,t_avg_path_length,t_avg_success,params
201,1579.152240037918,1.0532050132751465,BKPIECEkConfigDefault,1,2.968207836151123,1.0532050132751465,1.702713872851307,7.4132391007886165,1.0,"{'border_fraction': 0.65, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.3, 'failed_expansion_score_factor': 0.5, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.75, 'type': 'geometric::BKPIECE'}",
202,1586.671100139618,3.0,BKPIECEkConfigDefault,1,0.002084970474243164,3.0101499557495117,0.0,0.0,0.0,"{'border_fraction': 0.7000000000000001, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.8, 'failed_expansion_score_factor': 0.65, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9500000000000001, 'type': 'geometric::BKPIECE'}",
203,1591.3135659694672,0.886725902557373,BKPIECEkConfigDefault,1,2.7409021854400635,0.886725902557373,1.7028044643253448,7.9430122877512,1.0,"{'border_fraction': 0.8500000000000001, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.2000000000000002, 'failed_expansion_score_factor': 0.8, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8, 'type': 'geometric::BKPIECE'}",
204,1605.033812046051,1.8453991413116455,BKPIECEkConfigDefault,1,2.9076099395751953,1.8453991413116455,1.7027573028375498,7.489833885987798,1.0,"{'border_fraction': 1.0, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.6000000000000001, 'failed_expansion_score_factor': 1.0, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.4, 'type': 'geometric::BKPIECE'}",
205,1612.9111289978027,1.1187429428100586,BKPIECEkConfigDefault,1,2.791064977645874,1.1187429428100586,1.7029097502952744,7.402524082937352,1.0,"{'border_fraction': 0.9, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.0, 'failed_expansion_score_factor': 0.9, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.55, 'type': 'geometric::BKPIECE'}",
206,1622.6539390087128,1.757154941558838,BKPIECEkConfigDefault,1,2.369309902191162,1.757154941558838,1.7026043723322748,7.13129284240798,1.0,"{'border_fraction': 0.1, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.4000000000000001, 'failed_expansion_score_factor': 0.35000000000000003, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.25, 'type': 'geometric::BKPIECE'}",
207,1630.1377749443054,0.7251629829406738,BKPIECEkConfigDefault,1,2.143198013305664,0.7251629829406738,1.7027917579495748,6.7389863077503005,1.0,"{'border_fraction': 0.75, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.1, 'failed_expansion_score_factor': 0.55, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.75, 'type': 'geometric::BKPIECE'}",
208,1634.1613359451294,3.0,BKPIECEkConfigDefault,1,0.04426097869873047,0.0839228630065918,0.0002606254901136953,0.0002686624132748791,0.0,"{'border_fraction': 0.5, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.30000000000000004, 'failed_expansion_score_factor': 0.75, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7000000000000001, 'type': 'geometric::BKPIECE'}",
209,1638.2218959331512,3.0,BKPIECEkConfigDefault,1,0.05078601837158203,0.05300188064575195,0.0004175708521818473,0.0004242525266756689,0.0,"{'border_fraction': 0.30000000000000004, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.1, 'failed_expansion_score_factor': 0.8500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 1.0, 'type': 'geometric::BKPIECE'}",
210,1641.9844291210175,3.0,BKPIECEkConfigDefault,1,0.051982879638671875,0.046533823013305664,0.00032043334610262243,0.00032775324557797746,0.0,"{'border_fraction': 0.6000000000000001, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.4, 'failed_expansion_score_factor': 0.7000000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5, 'type': 'geometric::BKPIECE'}",
211,1652.0708711147308,1.3699769973754883,BKPIECEkConfigDefault,1,3.1919679641723633,1.3699769973754883,1.7029613405006512,6.711433745415888,1.0,"{'border_fraction': 0.35000000000000003, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.8, 'failed_expansion_score_factor': 0.9500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8500000000000001, 'type': 'geometric::BKPIECE'}",
212,1660.0907080173492,1.126188039779663,BKPIECEkConfigDefault,1,2.8868839740753174,1.126188039779663,1.7027269160049785,8.21365958291884,1.0,"{'border_fraction': 0.5, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.5, 'failed_expansion_score_factor': 0.30000000000000004, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.45, 'type': 'geometric::BKPIECE'}",
213,1666.6901710033417,0.4396171569824219,BKPIECEkConfigDefault,1,2.4484989643096924,0.4396171569824219,1.7027846397654742,6.9584502291459405,1.0,"{'border_fraction': 0.45, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.0, 'failed_expansion_score_factor': 0.8500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.35000000000000003, 'type': 'geometric::BKPIECE'}",
214,1675.156319141388,1.5582621097564697,BKPIECEkConfigDefault,1,2.4962289333343506,1.5582621097564697,1.7028419053347785,6.8400161573529505,1.0,"{'border_fraction': 0.4, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.7000000000000002, 'failed_expansion_score_factor': 0.8, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.15000000000000002, 'type': 'geometric::BKPIECE'}",
215,1683.1625621318817,3.0,BKPIECEkConfigDefault,1,0.01377415657043457,2.836272954940796,0.0,0.0,0.0,"{'border_fraction': 0.55, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.9, 'failed_expansion_score_factor': 0.9, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6000000000000001, 'type': 'geometric::BKPIECE'}",
216,1687.1067781448364,3.0,BKPIECEkConfigDefault,1,0.0029609203338623047,3.004784107208252,0.0,0.0,0.0,"{'border_fraction': 0.9500000000000001, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.5, 'failed_expansion_score_factor': 0.65, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.4, 'type': 'geometric::BKPIECE'}",
217,1692.6640219688416,1.3040180206298828,BKPIECEkConfigDefault,1,3.4788830280303955,1.3040180206298828,1.7029489543967757,9.037812676803396,1.0,"{'border_fraction': 0.65, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.7000000000000001, 'failed_expansion_score_factor': 1.0, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.30000000000000004, 'type': 'geometric::BKPIECE'}",
218,1696.5634231567383,3.0,BKPIECEkConfigDefault,1,0.05333709716796875,0.17349004745483398,0.00029208382158393646,0.00029854182363162415,0.0,"{'border_fraction': 0.8500000000000001, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.6000000000000001, 'failed_expansion_score_factor': 0.9500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.55, 'type': 'geometric::BKPIECE'}",
219,1706.3579609394073,2.357978105545044,BKPIECEkConfigDefault,1,2.9452600479125977,2.357978105545044,1.7028934336223294,8.1903797387961,1.0,"{'border_fraction': 0.2, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.6, 'failed_expansion_score_factor': 0.45, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.65, 'type': 'geometric::BKPIECE'}",
220,1714.7210099697113,1.545210838317871,BKPIECEkConfigDefault,1,2.4920549392700195,1.545210838317871,1.7028093858928552,7.451257289831298,1.0,"{'border_fraction': 0.05, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.2000000000000002, 'failed_expansion_score_factor': 0.75, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7000000000000001, 'type': 'geometric::BKPIECE'}",
221,1722.7548520565033,0.299299955368042,BKPIECEkConfigDefault,1,2.8805270195007324,0.299299955368042,1.7028420099600372,7.973308645471866,1.0,"{'border_fraction': 0.15000000000000002, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.0, 'failed_expansion_score_factor': 0.9, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8, 'type': 'geometric::BKPIECE'}",
222,1734.4167721271515,2.3277339935302734,BKPIECEkConfigDefault,1,4.116243124008179,2.3277339935302734,1.7027430557418832,12.386190763305065,1.0,"{'border_fraction': 0.15000000000000002, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.7000000000000001, 'failed_expansion_score_factor': 0.7000000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9, 'type': 'geometric::BKPIECE'}",
223,1741.8032751083374,0.731776237487793,BKPIECEkConfigDefault,1,1.9716498851776123,0.731776237487793,1.7028336718314177,7.617574398589461,1.0,"{'border_fraction': 0.05, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.8, 'failed_expansion_score_factor': 0.8, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9500000000000001, 'type': 'geometric::BKPIECE'}",
224,1747.8142449855804,0.7712111473083496,BKPIECEkConfigDefault,1,2.826774835586548,0.7712111473083496,1.7027036019727908,8.849198433174914,1.0,"{'border_fraction': 0.15000000000000002, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.9, 'failed_expansion_score_factor': 0.6000000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8, 'type': 'geometric::BKPIECE'}",
225,1756.36772108078,1.7623400688171387,BKPIECEkConfigDefault,1,2.790189027786255,1.7623400688171387,1.7027679925062988,6.928834785299433,1.0,"{'border_fraction': 0.1, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.0, 'failed_expansion_score_factor': 1.0, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 1.0, 'type': 'geometric::BKPIECE'}",
226,1760.2828800678253,3.0,BKPIECEkConfigDefault,1,0.05765080451965332,0.13908910751342773,0.00026556654362934175,0.0002697613517695466,0.0,"{'border_fraction': 0.25, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.5, 'failed_expansion_score_factor': 0.8500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8500000000000001, 'type': 'geometric::BKPIECE'}",
227,1771.0811591148376,1.5896408557891846,BKPIECEkConfigDefault,1,2.4356849193573,1.5896408557891846,1.7026435948071346,8.26077679836452,1.0,"{'border_fraction': 0.2, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.0, 'failed_expansion_score_factor': 0.9, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8, 'type': 'geometric::BKPIECE'}",
228,1780.2320370674133,1.365981101989746,BKPIECEkConfigDefault,1,3.0074617862701416,1.365981101989746,1.702590527862899,8.097421339575918,1.0,"{'border_fraction': 0.05, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.9000000000000001, 'failed_expansion_score_factor': 0.9500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.75, 'type': 'geometric::BKPIECE'}",
229,1788.5224220752716,0.9483671188354492,BKPIECEkConfigDefault,1,2.6145639419555664,0.9483671188354492,1.7030001990737758,7.967549748765799,1.0,"{'border_fraction': 0.1, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.0, 'failed_expansion_score_factor': 0.9, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7000000000000001, 'type': 'geometric::BKPIECE'}",
230,1797.6351101398468,0.5722019672393799,BKPIECEkConfigDefault,1,3.063689947128296,0.5722019672393799,1.7030191361165739,7.969664560562807,1.0,"{'border_fraction': 0.25, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.8, 'failed_expansion_score_factor': 0.9, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8500000000000001, 'type': 'geometric::BKPIECE'}",
231,1814.9320459365845,2.4446380138397217,BKPIECEkConfigDefault,1,4.565077781677246,2.4446380138397217,1.7028642654664186,7.949387030066954,1.0,"{'border_fraction': 0.2, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.8, 'failed_expansion_score_factor': 0.9500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.65, 'type': 'geometric::BKPIECE'}",
232,1823.5099890232086,1.480241060256958,BKPIECEkConfigDefault,1,2.4013121128082275,1.480241060256958,1.7027577797041444,7.948549656592016,1.0,"{'border_fraction': 0.15000000000000002, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.7000000000000002, 'failed_expansion_score_factor': 0.8, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6000000000000001, 'type': 'geometric::BKPIECE'}",
233,1831.2601051330566,0.7562618255615234,BKPIECEkConfigDefault,1,2.940639019012451,0.7562618255615234,1.702671020801171,7.133681875405109,1.0,"{'border_fraction': 0.30000000000000004, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.9000000000000001, 'failed_expansion_score_factor': 0.8500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.8, 'type': 'geometric::BKPIECE'}",
234,1840.613515138626,1.1425740718841553,BKPIECEkConfigDefault,1,2.520232915878296,1.1425740718841553,1.7031348437755092,6.811193049034625,1.0,"{'border_fraction': 0.25, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.9000000000000001, 'failed_expansion_score_factor': 0.75, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9, 'type': 'geometric::BKPIECE'}",
235,1848.7788970470428,0.8189349174499512,BKPIECEkConfigDefault,1,2.3972630500793457,0.8189349174499512,1.7029717621830485,6.7072217138534995,1.0,"{'border_fraction': 0.1, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.0, 'failed_expansion_score_factor': 1.0, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.7000000000000001, 'type': 'geometric::BKPIECE'}",
236,1855.923821926117,0.44779300689697266,BKPIECEkConfigDefault,1,2.6537458896636963,0.44779300689697266,1.7025809712331803,7.420489122257374,1.0,"{'border_fraction': 0.35000000000000003, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.6, 'failed_expansion_score_factor': 0.9, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.75, 'type': 'geometric::BKPIECE'}",
237,1865.220468044281,0.5755209922790527,BKPIECEkConfigDefault,1,3.4669339656829834,0.5755209922790527,1.7026223598440373,7.905878669025968,1.0,"{'border_fraction': 0.30000000000000004, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.7000000000000002, 'failed_expansion_score_factor': 0.8500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.55, 'type': 'geometric::BKPIECE'}",
238,1873.1045999526978,0.7162389755249023,BKPIECEkConfigDefault,1,2.6017568111419678,0.7162389755249023,1.7027794825670548,6.922207452057669,1.0,"{'border_fraction': 0.2, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.1, 'failed_expansion_score_factor': 0.9500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.75, 'type': 'geometric::BKPIECE'}",
239,1882.4923100471497,1.1392550468444824,BKPIECEkConfigDefault,1,2.1553049087524414,1.1392550468444824,1.7029490392085682,7.084853637321645,1.0,"{'border_fraction': 0.15000000000000002, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.8, 'failed_expansion_score_factor': 0.8, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.5, 'type': 'geometric::BKPIECE'}",
240,1891.9301891326904,3.0,BKPIECEkConfigDefault,1,0.0052700042724609375,3.010627031326294,0.0,0.0,0.0,"{'border_fraction': 0.05, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 2.0, 'failed_expansion_score_factor': 1.0, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.65, 'type': 'geometric::BKPIECE'}",
241,1896.3703639507294,1.0764210224151611,BKPIECEkConfigDefault,1,2.578961133956909,1.0764210224151611,1.7029669491966004,6.763928001035011,1.0,"{'border_fraction': 0.4, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 1.3, 'failed_expansion_score_factor': 0.75, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.6000000000000001, 'type': 'geometric::BKPIECE'}",
242,1905.2620379924774,0.8085670471191406,BKPIECEkConfigDefault,1,3.17535400390625,0.8085670471191406,1.7031223381980831,8.287702326022655,1.0,"{'border_fraction': 0.1, 'projection_evaluator': 'joints(crane_plus_shoulder_revolute_joint, crane_plus_wrist_joint)', 'range': 0.8, 'failed_expansion_score_factor': 0.8500000000000001, 'longest_valid_segment_fraction': 0.005, 'min_valid_path_fraction': 0.9500000000000001, 'type': 'geometric::BKPIECE'}",
